dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1691991193,1,113.062365,22.625945,0.000000,45.752000,-1.000000,105.469975,1,0,0.000000
1691991207,1,113.062451,22.627305,0.000000,59.856355,-1.000000,150.853693,1,0,0.000000
1691991227,1,113.062817,22.628997,0.000000,40.000000,-1.000000,191.134442,1,0,0.000000
1691991246,1,113.062922,22.630392,0.000000,40.000000,-1.000000,154.818487,1,0,0.000000
1691991259,1,113.063292,22.631357,0.000000,52.331138,-1.000000,113.433342,1,0,0.000000
1691991292,1,113.066400,22.631835,0.000000,78.308779,-1.000000,323.843173,1,0,0.000000
1691991305,1,113.067980,22.631308,0.000000,74.003584,-1.000000,172.594757,1,0,0.000000
1691991368,1,113.071369,22.631695,0.000000,44.077324,-1.000000,351.019262,1,0,0.000000
1691991381,1,113.073067,22.631670,0.000000,65.577244,-1.000000,174.495702,1,0,0.000000
1691991387,1,113.074053,22.631782,0.000000,65.000000,-1.000000,102.173177,1,0,0.000000
1691991394,1,113.075025,22.631671,0.000000,58.000000,-1.000000,100.644772,1,0,0.000000
1691991407,1,113.076453,22.631243,0.000000,40.000000,-1.000000,154.249423,1,0,0.000000
1691991421,1,113.078251,22.631558,0.000000,40.000000,-1.000000,188.088846,1,0,0.000000
1691991434,1,113.079894,22.631328,0.000000,40.000000,-1.000000,170.768619,1,0,0.000000
1691991448,1,113.081127,22.631478,0.000000,40.000000,-1.000000,127.854398,1,0,0.000000
1691991534,1,113.078618,22.631520,0.000000,59.856355,-1.000000,258.005756,1,0,0.000000
1691991553,1,113.076989,22.631527,0.000000,52.331138,-1.000000,167.442371,1,0,0.000000
1691991567,1,113.076039,22.631232,0.000000,40.028041,-1.000000,102.923160,1,0,0.000000
1691991580,1,113.074910,22.631587,0.000000,63.000000,-1.000000,122.511621,1,0,0.000000
1691991599,1,113.073441,22.631850,0.000000,58.000000,-1.000000,153.808456,1,0,0.000000
1691991734,1,113.073940,22.633281,0.000000,35.000000,-1.000000,166.573622,1,0,0.000000
1692047370,1,113.073319,22.632050,0.000000,69.000000,-1.000000,150.526589,1,0,0.000000
1692047450,1,113.072452,22.631627,0.000000,66.000000,-1.000000,100.708296,1,0,0.000000
1692047462,1,113.071495,22.631810,0.000000,35.000000,-1.000000,100.501796,1,0,0.000000
1692047475,1,113.070225,22.631771,0.000000,40.000000,-1.000000,130.595507,1,0,0.000000
1692047562,1,113.069151,22.631745,0.000000,58.331682,-1.000000,110.480671,1,0,0.000000
1692047570,1,113.067633,22.631962,0.000000,40.000000,-1.000000,157.845065,1,0,0.000000
1692047583,1,113.064740,22.631776,0.000000,59.856355,-1.000000,298.117598,1,0,0.000000
1692047596,1,113.063277,22.631699,0.000000,72.993122,-1.000000,150.642454,1,0,0.000000
1692047661,1,113.062987,22.630666,0.000000,40.000000,-1.000000,118.223036,1,0,0.000000
1692047680,1,113.062612,22.628410,0.000000,40.000000,-1.000000,252.788962,1,0,0.000000
1692047693,1,113.062384,22.626954,0.000000,68.463699,-1.000000,162.935958,1,0,0.000000
1692047701,1,113.062372,22.625919,0.000000,40.000000,-1.000000,114.596752,1,0,0.000000
1692047716,1,113.062846,22.624530,0.000000,40.000000,-1.000000,161.331734,1,0,0.000000
1692047801,1,113.063416,22.623487,0.000000,40.000000,-1.000000,129.576380,1,0,0.000000
1692047815,1,113.064191,22.621709,0.000000,40.000000,-1.000000,212.388137,1,0,0.000000
1692047828,1,113.064445,22.620174,0.000000,40.000000,-1.000000,171.901798,1,0,0.000000
1692047841,1,113.065106,22.619093,0.000000,40.000000,-1.000000,137.739329,1,0,0.000000
1692047854,1,113.065514,22.618164,0.000000,68.463699,-1.000000,111.015902,1,0,0.000000
1692047874,1,113.065912,22.617252,0.000000,52.331138,-1.000000,108.976844,1,0,0.000000
1692047887,1,113.066824,22.615739,0.000000,52.331138,-1.000000,191.999387,1,0,0.000000
1692047893,1,113.067147,22.614715,0.000000,40.000000,-1.000000,118.176880,1,0,0.000000
1692047906,1,113.067852,22.613448,0.000000,52.331138,-1.000000,157.889290,1,0,0.000000
1692047913,1,113.068113,22.612464,0.000000,59.856355,-1.000000,112.291326,1,0,0.000000
1692047949,1,113.068556,22.611431,0.000000,52.331138,-1.000000,123.106974,1,0,0.000000
1692047983,1,113.069071,22.609981,0.000000,78.308779,-1.000000,169.034470,1,0,0.000000
1692048002,1,113.067902,22.610003,0.000000,59.856355,-1.000000,120.213954,1,0,0.000000
1692048035,1,113.066849,22.609789,0.000000,45.752000,-1.000000,110.843486,1,0,0.000000
1692049420,1,113.068114,22.609939,0.000000,71.412731,-1.000000,131.154781,1,0,0.000000
1692049441,1,113.069725,22.609745,0.000000,78.308779,-1.000000,167.001042,1,0,0.000000
1692049456,1,113.069780,22.608461,0.000000,40.000000,-1.000000,142.316424,1,0,0.000000
1692049478,1,113.068819,22.607256,0.000000,56.795941,-1.000000,166.084832,1,0,0.000000
1692049487,1,113.067870,22.606765,0.000000,56.677283,-1.000000,111.683684,1,0,0.000000
